,Date,states,Cured,Deaths,Confirmed,active_cases,closed_cases,death_rate,recovery_rate
0,2020-01-30,Kerala,0,0,1,1,0,0.0,0.0
1,2020-01-31,Kerala,0,0,1,1,0,0.0,0.0
2,2020-02-01,Kerala,0,0,2,2,0,0.0,0.0
3,2020-02-02,Kerala,0,0,3,3,0,0.0,0.0
4,2020-02-03,Kerala,0,0,3,3,0,0.0,0.0
5,2020-02-04,Kerala,0,0,3,3,0,0.0,0.0
6,2020-02-05,Kerala,0,0,3,3,0,0.0,0.0
7,2020-02-06,Kerala,0,0,3,3,0,0.0,0.0
8,2020-02-07,Kerala,0,0,3,3,0,0.0,0.0
9,2020-02-08,Kerala,0,0,3,3,0,0.0,0.0
10,2020-02-09,Kerala,0,0,3,3,0,0.0,0.0
11,2020-02-10,Kerala,0,0,3,3,0,0.0,0.0
12,2020-02-11,Kerala,0,0,3,3,0,0.0,0.0
13,2020-02-12,Kerala,0,0,3,3,0,0.0,0.0
14,2020-02-13,Kerala,0,0,3,3,0,0.0,0.0
15,2020-02-14,Kerala,0,0,3,3,0,0.0,0.0
16,2020-02-15,Kerala,0,0,3,3,0,0.0,0.0
17,2020-02-16,Kerala,0,0,3,3,0,0.0,0.0
18,2020-02-17,Kerala,0,0,3,3,0,0.0,0.0
19,2020-02-18,Kerala,0,0,3,3,0,0.0,0.0
20,2020-02-19,Kerala,0,0,3,3,0,0.0,0.0
21,2020-02-20,Kerala,0,0,3,3,0,0.0,0.0
22,2020-02-21,Kerala,0,0,3,3,0,0.0,0.0
23,2020-02-22,Kerala,0,0,3,3,0,0.0,0.0
24,2020-02-23,Kerala,0,0,3,3,0,0.0,0.0
25,2020-02-24,Kerala,0,0,3,3,0,0.0,0.0
26,2020-02-25,Kerala,0,0,3,3,0,0.0,0.0
27,2020-02-26,Kerala,0,0,3,3,0,0.0,0.0
28,2020-02-27,Kerala,0,0,3,3,0,0.0,0.0
29,2020-02-28,Kerala,0,0,3,3,0,0.0,0.0
30,2020-02-29,Kerala,0,0,3,3,0,0.0,0.0
31,2020-03-01,Kerala,0,0,3,3,0,0.0,0.0
32,2020-03-02,Telengana,0,0,1,1,0,0.0,0.0
33,2020-03-02,Kerala,0,0,3,3,0,0.0,0.0
34,2020-03-02,Delhi,0,0,1,1,0,0.0,0.0
35,2020-03-03,Telengana,0,0,1,1,0,0.0,0.0
36,2020-03-03,Rajasthan,0,0,1,1,0,0.0,0.0
37,2020-03-03,Kerala,3,0,3,0,3,0.0,10000.0
38,2020-03-03,Delhi,0,0,1,1,0,0.0,0.0
39,2020-03-04,Uttar Pradesh,0,0,6,6,0,0.0,0.0
40,2020-03-04,Kerala,3,0,3,0,3,0.0,10000.0
41,2020-03-04,Haryana,0,0,2,2,0,0.0,0.0
42,2020-03-04,Delhi,0,0,1,1,0,0.0,0.0
43,2020-03-04,Telengana,0,0,1,1,0,0.0,0.0
44,2020-03-04,Rajasthan,0,0,15,15,0,0.0,0.0
45,2020-03-05,Delhi,0,0,2,2,0,0.0,0.0
46,2020-03-05,Haryana,0,0,2,2,0,0.0,0.0
47,2020-03-05,Kerala,3,0,3,0,3,0.0,10000.0
48,2020-03-05,Rajasthan,0,0,15,15,0,0.0,0.0
49,2020-03-05,Telengana,0,0,1,1,0,0.0,0.0
50,2020-03-05,Uttar Pradesh,0,0,7,7,0,0.0,0.0
51,2020-03-06,Delhi,0,0,3,3,0,0.0,0.0
52,2020-03-06,Haryana,0,0,2,2,0,0.0,0.0
53,2020-03-06,Kerala,3,0,3,0,3,0.0,10000.0
54,2020-03-06,Rajasthan,0,0,15,15,0,0.0,0.0
55,2020-03-06,Uttar Pradesh,0,0,7,7,0,0.0,0.0
56,2020-03-06,Telengana,0,0,1,1,0,0.0,0.0
57,2020-03-07,Kerala,3,0,3,0,3,0.0,10000.0
58,2020-03-07,Uttar Pradesh,0,0,7,7,0,0.0,0.0
59,2020-03-07,Ladakh,0,0,2,2,0,0.0,0.0
60,2020-03-07,Telengana,0,0,1,1,0,0.0,0.0
61,2020-03-07,Tamil Nadu,0,0,1,1,0,0.0,0.0
62,2020-03-07,Delhi,0,0,3,3,0,0.0,0.0
63,2020-03-07,Haryana,0,0,2,2,0,0.0,0.0
64,2020-03-07,Rajasthan,0,0,15,15,0,0.0,0.0
65,2020-03-08,Ladakh,0,0,2,2,0,0.0,0.0
66,2020-03-08,Telengana,0,0,1,1,0,0.0,0.0
67,2020-03-08,Tamil Nadu,0,0,1,1,0,0.0,0.0
68,2020-03-08,Rajasthan,0,0,15,15,0,0.0,0.0
69,2020-03-08,Kerala,3,0,8,5,3,0.0,10000.0
70,2020-03-08,Haryana,0,0,2,2,0,0.0,0.0
71,2020-03-08,Delhi,0,0,3,3,0,0.0,0.0
72,2020-03-08,Uttar Pradesh,0,0,7,7,0,0.0,0.0
73,2020-03-09,Ladakh,0,0,2,2,0,0.0,0.0
74,2020-03-09,Karnataka,0,0,1,1,0,0.0,0.0
75,2020-03-09,Kerala,3,0,9,6,3,0.0,10000.0
76,2020-03-09,Maharashtra,0,0,2,2,0,0.0,0.0
77,2020-03-09,Punjab,0,0,1,1,0,0.0,0.0
78,2020-03-09,Rajasthan,0,0,15,15,0,0.0,0.0
79,2020-03-09,Tamil Nadu,0,0,1,1,0,0.0,0.0
80,2020-03-09,Telengana,0,0,1,1,0,0.0,0.0
81,2020-03-09,Jammu and Kashmir,0,0,1,1,0,0.0,0.0
82,2020-03-09,Uttar Pradesh,0,0,7,7,0,0.0,0.0
83,2020-03-09,Haryana,0,0,2,2,0,0.0,0.0
84,2020-03-09,Delhi,0,0,4,4,0,0.0,0.0
85,2020-03-10,Uttar Pradesh,0,0,7,7,0,0.0,0.0
86,2020-03-10,Ladakh,0,0,2,2,0,0.0,0.0
87,2020-03-10,Delhi,0,0,4,4,0,0.0,0.0
88,2020-03-10,Haryana,0,0,2,2,0,0.0,0.0
89,2020-03-10,Karnataka,0,0,4,4,0,0.0,0.0
90,2020-03-10,Kerala,3,0,15,12,3,0.0,10000.0
91,2020-03-10,Maharashtra,0,0,5,5,0,0.0,0.0
92,2020-03-10,Punjab,0,0,1,1,0,0.0,0.0
93,2020-03-10,Rajasthan,0,0,15,15,0,0.0,0.0
94,2020-03-10,Tamil Nadu,0,0,1,1,0,0.0,0.0
95,2020-03-10,Telengana,0,0,1,1,0,0.0,0.0
96,2020-03-10,Jammu and Kashmir,0,0,1,1,0,0.0,0.0
97,2020-03-11,Maharashtra,0,0,2,2,0,0.0,0.0
98,2020-03-11,Delhi,0,0,5,5,0,0.0,0.0
99,2020-03-11,Haryana,0,0,14,14,0,0.0,0.0
100,2020-03-11,Kerala,3,0,17,14,3,0.0,10000.0
101,2020-03-11,Rajasthan,0,0,3,3,0,0.0,0.0
102,2020-03-11,Telengana,0,0,1,1,0,0.0,0.0
103,2020-03-11,Uttar Pradesh,0,0,9,9,0,0.0,0.0
104,2020-03-11,Ladakh,0,0,2,2,0,0.0,0.0
105,2020-03-11,Tamil Nadu,0,0,1,1,0,0.0,0.0
106,2020-03-11,Jammu and Kashmir,0,0,1,1,0,0.0,0.0
107,2020-03-11,Punjab,0,0,1,1,0,0.0,0.0
108,2020-03-11,Karnataka,0,0,4,4,0,0.0,0.0
109,2020-03-12,Delhi,0,0,6,6,0,0.0,0.0
110,2020-03-12,Haryana,0,0,14,14,0,0.0,0.0
111,2020-03-12,Kerala,3,0,17,14,3,0.0,10000.0
112,2020-03-12,Rajasthan,0,0,3,3,0,0.0,0.0
113,2020-03-12,Telengana,0,0,1,1,0,0.0,0.0
114,2020-03-12,Uttar Pradesh,0,0,11,11,0,0.0,0.0
115,2020-03-12,Ladakh,0,0,3,3,0,0.0,0.0
116,2020-03-12,Tamil Nadu,0,0,1,1,0,0.0,0.0
117,2020-03-12,Jammu and Kashmir,0,0,1,1,0,0.0,0.0
118,2020-03-12,Punjab,0,0,1,1,0,0.0,0.0
119,2020-03-12,Karnataka,0,0,4,4,0,0.0,0.0
120,2020-03-12,Maharashtra,0,0,11,11,0,0.0,0.0
121,2020-03-12,Andhra Pradesh,0,0,1,1,0,0.0,0.0
122,2020-03-13,Delhi,0,0,6,6,0,0.0,0.0
123,2020-03-13,Haryana,0,0,14,14,0,0.0,0.0
124,2020-03-13,Kerala,3,0,19,16,3,0.0,10000.0
125,2020-03-13,Rajasthan,0,0,3,3,0,0.0,0.0
126,2020-03-13,Telengana,0,0,1,1,0,0.0,0.0
127,2020-03-13,Uttar Pradesh,0,0,11,11,0,0.0,0.0
128,2020-03-13,Ladakh,0,0,3,3,0,0.0,0.0
129,2020-03-13,Tamil Nadu,0,0,1,1,0,0.0,0.0
130,2020-03-13,Jammu and Kashmir,0,0,1,1,0,0.0,0.0
131,2020-03-13,Punjab,0,0,1,1,0,0.0,0.0
132,2020-03-13,Karnataka,0,1,6,5,1,10000.0,0.0
133,2020-03-13,Maharashtra,0,0,14,14,0,0.0,0.0
134,2020-03-13,Andhra Pradesh,0,0,1,1,0,0.0,0.0
135,2020-03-14,Delhi,1,1,7,5,2,5000.0,5000.0
136,2020-03-14,Haryana,0,0,14,14,0,0.0,0.0
137,2020-03-14,Kerala,3,0,19,16,3,0.0,10000.0
138,2020-03-14,Rajasthan,1,0,3,2,1,0.0,10000.0
139,2020-03-14,Telengana,0,0,1,1,0,0.0,0.0
140,2020-03-14,Uttar Pradesh,5,0,12,7,5,0.0,10000.0
141,2020-03-14,Ladakh,0,0,3,3,0,0.0,0.0
142,2020-03-14,Tamil Nadu,0,0,1,1,0,0.0,0.0
143,2020-03-14,Jammu and Kashmir,0,0,2,2,0,0.0,0.0
144,2020-03-14,Punjab,0,0,1,1,0,0.0,0.0
145,2020-03-14,Karnataka,0,1,6,5,1,10000.0,0.0
146,2020-03-14,Maharashtra,0,0,14,14,0,0.0,0.0
147,2020-03-14,Andhra Pradesh,0,0,1,1,0,0.0,0.0
148,2020-03-15,Andhra Pradesh,0,0,1,1,0,0.0,0.0
149,2020-03-15,Delhi,2,1,7,4,3,3333.333333,6666.666667
150,2020-03-15,Haryana,0,0,14,14,0,0.0,0.0
151,2020-03-15,Karnataka,0,1,6,5,1,10000.0,0.0
152,2020-03-15,Kerala,3,0,22,19,3,0.0,10000.0
153,2020-03-15,Maharashtra,0,0,32,32,0,0.0,0.0
154,2020-03-15,Punjab,0,0,1,1,0,0.0,0.0
155,2020-03-15,Rajasthan,3,0,4,1,3,0.0,10000.0
156,2020-03-15,Tamil Nadu,0,0,1,1,0,0.0,0.0
157,2020-03-15,Telengana,1,0,3,2,1,0.0,10000.0
158,2020-03-15,Jammu and Kashmir,0,0,2,2,0,0.0,0.0
159,2020-03-15,Ladakh,0,0,3,3,0,0.0,0.0
160,2020-03-15,Uttar Pradesh,4,0,13,9,4,0.0,10000.0
161,2020-03-15,Uttarakhand,0,0,1,1,0,0.0,0.0
162,2020-03-16,Andhra Pradesh,0,0,1,1,0,0.0,0.0
163,2020-03-16,Delhi,2,1,7,4,3,3333.333333,6666.666667
164,2020-03-16,Haryana,0,0,14,14,0,0.0,0.0
165,2020-03-16,Karnataka,0,1,6,5,1,10000.0,0.0
166,2020-03-16,Kerala,3,0,23,20,3,0.0,10000.0
167,2020-03-16,Maharashtra,0,0,32,32,0,0.0,0.0
168,2020-03-16,Odisha,0,0,1,1,0,0.0,0.0
169,2020-03-16,Punjab,0,0,1,1,0,0.0,0.0
170,2020-03-16,Rajasthan,3,0,4,1,3,0.0,10000.0
171,2020-03-16,Tamil Nadu,0,0,1,1,0,0.0,0.0
172,2020-03-16,Telengana,1,0,3,2,1,0.0,10000.0
173,2020-03-16,Jammu and Kashmir,0,0,3,3,0,0.0,0.0
174,2020-03-16,Ladakh,0,0,4,4,0,0.0,0.0
175,2020-03-16,Uttar Pradesh,4,0,13,9,4,0.0,10000.0
176,2020-03-16,Uttarakhand,0,0,1,1,0,0.0,0.0
177,2020-03-17,Andhra Pradesh,0,0,1,1,0,0.0,0.0
178,2020-03-17,Delhi,2,1,8,5,3,3333.333333,6666.666667
179,2020-03-17,Haryana,0,0,15,15,0,0.0,0.0
180,2020-03-17,Karnataka,0,1,11,10,1,10000.0,0.0
181,2020-03-17,Kerala,3,0,26,23,3,0.0,10000.0
182,2020-03-17,Maharashtra,0,1,39,38,1,10000.0,0.0
183,2020-03-17,Odisha,0,0,1,1,0,0.0,0.0
184,2020-03-17,Punjab,0,0,1,1,0,0.0,0.0
185,2020-03-17,Rajasthan,3,0,4,1,3,0.0,10000.0
186,2020-03-17,Tamil Nadu,0,0,1,1,0,0.0,0.0
187,2020-03-17,Telengana,1,0,5,4,1,0.0,10000.0
188,2020-03-17,Jammu and Kashmir,0,0,3,3,0,0.0,0.0
189,2020-03-17,Ladakh,0,0,6,6,0,0.0,0.0
190,2020-03-17,Uttar Pradesh,5,0,15,10,5,0.0,10000.0
191,2020-03-17,Uttarakhand,0,0,1,1,0,0.0,0.0
192,2020-03-18,Andhra Pradesh,0,0,1,1,0,0.0,0.0
193,2020-03-18,Delhi,2,1,10,7,3,3333.333333,6666.666667
194,2020-03-18,Haryana,0,0,17,17,0,0.0,0.0
195,2020-03-18,Karnataka,0,1,11,10,1,10000.0,0.0
196,2020-03-18,Kerala,3,0,27,24,3,0.0,10000.0
197,2020-03-18,Maharashtra,0,1,42,41,1,10000.0,0.0
198,2020-03-18,Odisha,0,0,1,1,0,0.0,0.0
199,2020-03-18,Puducherry,0,0,1,1,0,0.0,0.0
200,2020-03-18,Punjab,0,0,1,1,0,0.0,0.0
201,2020-03-18,Rajasthan,3,0,4,1,3,0.0,10000.0
202,2020-03-18,Tamil Nadu,0,0,1,1,0,0.0,0.0
203,2020-03-18,Telengana,1,0,6,5,1,0.0,10000.0
204,2020-03-18,Jammu and Kashmir,0,0,3,3,0,0.0,0.0
205,2020-03-18,Ladakh,0,0,8,8,0,0.0,0.0
206,2020-03-18,Uttar Pradesh,5,0,16,11,5,0.0,10000.0
207,2020-03-18,Uttarakhand,0,0,1,1,0,0.0,0.0
208,2020-03-18,West Bengal,0,0,1,1,0,0.0,0.0
209,2020-03-19,Andhra Pradesh,0,0,2,2,0,0.0,0.0
210,2020-03-19,Chhattisgarh,0,0,1,1,0,0.0,0.0
211,2020-03-19,Delhi,3,1,12,8,4,2500.0,7500.0
212,2020-03-19,Haryana,0,0,17,17,0,0.0,0.0
213,2020-03-19,Karnataka,0,1,14,13,1,10000.0,0.0
214,2020-03-19,Kerala,3,0,27,24,3,0.0,10000.0
215,2020-03-19,Maharashtra,0,1,47,46,1,10000.0,0.0
216,2020-03-19,Odisha,0,0,1,1,0,0.0,0.0
217,2020-03-19,Puducherry,0,0,1,1,0,0.0,0.0
218,2020-03-19,Punjab,0,1,2,1,1,10000.0,0.0
219,2020-03-19,Rajasthan,3,0,7,4,3,0.0,10000.0
220,2020-03-19,Tamil Nadu,1,0,2,1,1,0.0,10000.0
221,2020-03-19,Telengana,1,0,6,5,1,0.0,10000.0
222,2020-03-19,Chandigarh,0,0,1,1,0,0.0,0.0
223,2020-03-19,Jammu and Kashmir,0,0,4,4,0,0.0,0.0
224,2020-03-19,Ladakh,0,0,8,8,0,0.0,0.0
225,2020-03-19,Uttar Pradesh,9,0,19,10,9,0.0,10000.0
226,2020-03-19,Uttarakhand,0,0,1,1,0,0.0,0.0
227,2020-03-19,West Bengal,0,0,1,1,0,0.0,0.0
228,2020-03-20,Andhra Pradesh,0,0,3,3,0,0.0,0.0
229,2020-03-20,Chhattisgarh,0,0,1,1,0,0.0,0.0
230,2020-03-20,Delhi,5,1,17,11,6,1666.666667,8333.333333
231,2020-03-20,Gujarat,0,0,5,5,0,0.0,0.0
232,2020-03-20,Haryana,0,0,17,17,0,0.0,0.0
233,2020-03-20,Karnataka,1,1,15,13,2,5000.0,5000.0
234,2020-03-20,Kerala,3,0,28,25,3,0.0,10000.0
235,2020-03-20,Maharashtra,0,1,52,51,1,10000.0,0.0
236,2020-03-20,Odisha,0,0,2,2,0,0.0,0.0
237,2020-03-20,Puducherry,0,0,1,1,0,0.0,0.0
238,2020-03-20,Punjab,0,1,2,1,1,10000.0,0.0
239,2020-03-20,Rajasthan,3,0,17,14,3,0.0,10000.0
240,2020-03-20,Tamil Nadu,1,0,3,2,1,0.0,10000.0
241,2020-03-20,Telengana,1,0,17,16,1,0.0,10000.0
242,2020-03-20,Chandigarh,0,0,1,1,0,0.0,0.0
243,2020-03-20,Jammu and Kashmir,0,0,4,4,0,0.0,0.0
244,2020-03-20,Ladakh,0,0,10,10,0,0.0,0.0
245,2020-03-20,Uttar Pradesh,9,0,23,14,9,0.0,10000.0
246,2020-03-20,Uttarakhand,0,0,3,3,0,0.0,0.0
247,2020-03-20,West Bengal,0,0,2,2,0,0.0,0.0
248,2020-03-21,Andhra Pradesh,0,0,3,3,0,0.0,0.0
249,2020-03-21,Chhattisgarh,0,0,1,1,0,0.0,0.0
250,2020-03-21,Delhi,5,1,26,20,6,1666.666667,8333.333333
251,2020-03-21,Gujarat,0,0,7,7,0,0.0,0.0
252,2020-03-21,Haryana,0,0,17,17,0,0.0,0.0
253,2020-03-21,Himachal Pradesh,0,0,2,2,0,0.0,0.0
254,2020-03-21,Karnataka,1,1,15,13,2,5000.0,5000.0
255,2020-03-21,Kerala,3,0,40,37,3,0.0,10000.0
256,2020-03-21,Madhya Pradesh,0,0,4,4,0,0.0,0.0
257,2020-03-21,Maharashtra,0,1,63,62,1,10000.0,0.0
258,2020-03-21,Odisha,0,0,2,2,0,0.0,0.0
259,2020-03-21,Puducherry,0,0,1,1,0,0.0,0.0
260,2020-03-21,Punjab,0,1,13,12,1,10000.0,0.0
261,2020-03-21,Rajasthan,3,0,17,14,3,0.0,10000.0
262,2020-03-21,Tamil Nadu,1,0,3,2,1,0.0,10000.0
263,2020-03-21,Telengana,1,0,21,20,1,0.0,10000.0
264,2020-03-21,Chandigarh,0,0,1,1,0,0.0,0.0
265,2020-03-21,Jammu and Kashmir,0,0,4,4,0,0.0,0.0
266,2020-03-21,Ladakh,0,0,13,13,0,0.0,0.0
267,2020-03-21,Uttar Pradesh,9,0,24,15,9,0.0,10000.0
268,2020-03-21,Uttarakhand,0,0,3,3,0,0.0,0.0
269,2020-03-21,West Bengal,0,0,3,3,0,0.0,0.0
270,2020-03-22,Andhra Pradesh,0,0,5,5,0,0.0,0.0
271,2020-03-22,Bihar,0,1,2,1,1,10000.0,0.0
272,2020-03-22,Chhattisgarh,0,0,1,1,0,0.0,0.0
273,2020-03-22,Delhi,5,1,29,23,6,1666.666667,8333.333333
274,2020-03-22,Gujarat,0,1,18,17,1,10000.0,0.0
275,2020-03-22,Haryana,0,0,21,21,0,0.0,0.0
276,2020-03-22,Himachal Pradesh,0,0,2,2,0,0.0,0.0
277,2020-03-22,Karnataka,2,1,26,23,3,3333.333333,6666.666667
278,2020-03-22,Kerala,3,0,52,49,3,0.0,10000.0
279,2020-03-22,Madhya Pradesh,0,0,4,4,0,0.0,0.0
280,2020-03-22,Maharashtra,0,2,67,65,2,10000.0,0.0
281,2020-03-22,Odisha,0,0,2,2,0,0.0,0.0
282,2020-03-22,Puducherry,0,0,1,1,0,0.0,0.0
283,2020-03-22,Punjab,0,1,21,20,1,10000.0,0.0
284,2020-03-22,Rajasthan,3,0,24,21,3,0.0,10000.0
285,2020-03-22,Tamil Nadu,1,0,7,6,1,0.0,10000.0
286,2020-03-22,Telengana,1,0,22,21,1,0.0,10000.0
287,2020-03-22,Chandigarh,0,0,5,5,0,0.0,0.0
288,2020-03-22,Jammu and Kashmir,0,0,4,4,0,0.0,0.0
289,2020-03-22,Ladakh,0,0,13,13,0,0.0,0.0
290,2020-03-22,Uttar Pradesh,9,0,27,18,9,0.0,10000.0
291,2020-03-22,Uttarakhand,0,0,3,3,0,0.0,0.0
292,2020-03-22,West Bengal,0,0,4,4,0,0.0,0.0
293,2020-03-23,Andhra Pradesh,0,0,7,7,0,0.0,0.0
294,2020-03-23,Bihar,0,1,2,1,1,10000.0,0.0
295,2020-03-23,Chhattisgarh,0,0,1,1,0,0.0,0.0
296,2020-03-23,Delhi,5,1,29,23,6,1666.666667,8333.333333
297,2020-03-23,Gujarat,0,1,29,28,1,10000.0,0.0
298,2020-03-23,Haryana,0,0,26,26,0,0.0,0.0
299,2020-03-23,Himachal Pradesh,0,0,2,2,0,0.0,0.0
300,2020-03-23,Karnataka,2,1,33,30,3,3333.333333,6666.666667
301,2020-03-23,Kerala,3,0,67,64,3,0.0,10000.0
302,2020-03-23,Madhya Pradesh,0,0,6,6,0,0.0,0.0
303,2020-03-23,Maharashtra,0,2,74,72,2,10000.0,0.0
304,2020-03-23,Odisha,0,0,2,2,0,0.0,0.0
305,2020-03-23,Puducherry,0,0,1,1,0,0.0,0.0
306,2020-03-23,Punjab,0,1,21,20,1,10000.0,0.0
307,2020-03-23,Rajasthan,3,0,28,25,3,0.0,10000.0
308,2020-03-23,Tamil Nadu,1,0,9,8,1,0.0,10000.0
309,2020-03-23,Telengana,1,0,32,31,1,0.0,10000.0
310,2020-03-23,Chandigarh,0,0,6,6,0,0.0,0.0
311,2020-03-23,Jammu and Kashmir,0,0,4,4,0,0.0,0.0
312,2020-03-23,Ladakh,0,0,13,13,0,0.0,0.0
313,2020-03-23,Uttar Pradesh,9,0,31,22,9,0.0,10000.0
314,2020-03-23,Uttarakhand,0,0,3,3,0,0.0,0.0
315,2020-03-23,West Bengal,0,0,7,7,0,0.0,0.0
316,2020-03-24,Andhra Pradesh,0,0,8,8,0,0.0,0.0
317,2020-03-24,Bihar,0,1,3,2,1,10000.0,0.0
318,2020-03-24,Chhattisgarh,0,0,1,1,0,0.0,0.0
319,2020-03-24,Delhi,6,1,30,23,7,1428.571429,8571.428570999999
320,2020-03-24,Gujarat,0,1,33,32,1,10000.0,0.0
321,2020-03-24,Haryana,11,0,28,17,11,0.0,10000.0
322,2020-03-24,Himachal Pradesh,0,1,3,2,1,10000.0,0.0
323,2020-03-24,Karnataka,3,1,37,33,4,2500.0,7500.0
324,2020-03-24,Kerala,4,0,95,91,4,0.0,10000.0
325,2020-03-24,Madhya Pradesh,0,0,7,7,0,0.0,0.0
326,2020-03-24,Maharashtra,0,2,89,87,2,10000.0,0.0
327,2020-03-24,Manipur,0,0,1,1,0,0.0,0.0
328,2020-03-24,Odisha,0,0,2,2,0,0.0,0.0
329,2020-03-24,Puducherry,0,0,1,1,0,0.0,0.0
330,2020-03-24,Punjab,0,1,29,28,1,10000.0,0.0
331,2020-03-24,Rajasthan,3,0,32,29,3,0.0,10000.0
332,2020-03-24,Tamil Nadu,1,0,15,14,1,0.0,10000.0
333,2020-03-24,Telengana,1,0,35,34,1,0.0,10000.0
334,2020-03-24,Chandigarh,0,0,7,7,0,0.0,0.0
335,2020-03-24,Jammu and Kashmir,0,0,4,4,0,0.0,0.0
336,2020-03-24,Ladakh,0,0,13,13,0,0.0,0.0
337,2020-03-24,Uttar Pradesh,11,0,33,22,11,0.0,10000.0
338,2020-03-24,Uttarakhand,0,0,4,4,0,0.0,0.0
339,2020-03-24,West Bengal,0,1,9,8,1,10000.0,0.0
340,2020-03-25,Andhra Pradesh,1,0,9,8,1,0.0,10000.0
341,2020-03-25,Bihar,0,1,4,3,1,10000.0,0.0
342,2020-03-25,Chhattisgarh,0,0,1,1,0,0.0,0.0
343,2020-03-25,Delhi,6,1,31,24,7,1428.571429,8571.428570999999
344,2020-03-25,Gujarat,0,1,38,37,1,10000.0,0.0
345,2020-03-25,Haryana,11,0,28,17,11,0.0,10000.0
346,2020-03-25,Himachal Pradesh,0,1,3,2,1,10000.0,0.0
347,2020-03-25,Karnataka,3,1,41,37,4,2500.0,7500.0
348,2020-03-25,Kerala,4,0,109,105,4,0.0,10000.0
349,2020-03-25,Madhya Pradesh,0,0,14,14,0,0.0,0.0
350,2020-03-25,Maharashtra,1,3,128,124,4,7500.0,2500.0
351,2020-03-25,Manipur,0,0,1,1,0,0.0,0.0
352,2020-03-25,Mizoram,0,0,1,1,0,0.0,0.0
353,2020-03-25,Odisha,0,0,2,2,0,0.0,0.0
354,2020-03-25,Puducherry,0,0,1,1,0,0.0,0.0
355,2020-03-25,Punjab,0,1,29,28,1,10000.0,0.0
356,2020-03-25,Rajasthan,3,0,36,33,3,0.0,10000.0
357,2020-03-25,Tamil Nadu,1,0,18,17,1,0.0,10000.0
358,2020-03-25,Telengana,1,0,35,34,1,0.0,10000.0
359,2020-03-25,Chandigarh,0,0,7,7,0,0.0,0.0
360,2020-03-25,Jammu and Kashmir,1,0,7,6,1,0.0,10000.0
361,2020-03-25,Ladakh,0,0,13,13,0,0.0,0.0
362,2020-03-25,Uttar Pradesh,11,0,37,26,11,0.0,10000.0
363,2020-03-25,Uttarakhand,0,0,4,4,0,0.0,0.0
364,2020-03-25,West Bengal,0,1,9,8,1,10000.0,0.0
365,2020-03-26,Andaman and Nicobar Islands,0,0,1,1,0,0.0,0.0
366,2020-03-26,Andhra Pradesh,1,0,11,10,1,0.0,10000.0
367,2020-03-26,Bihar,0,1,6,5,1,10000.0,0.0
368,2020-03-26,Chandigarh,0,0,7,7,0,0.0,0.0
369,2020-03-26,Chhattisgarh,0,0,6,6,0,0.0,0.0
370,2020-03-26,Delhi,6,1,36,29,7,1428.571429,8571.428570999999
371,2020-03-26,Goa,0,0,3,3,0,0.0,0.0
372,2020-03-26,Gujarat,0,3,43,40,3,10000.0,0.0
373,2020-03-26,Haryana,11,0,30,19,11,0.0,10000.0
374,2020-03-26,Himachal Pradesh,0,1,3,2,1,10000.0,0.0
375,2020-03-26,Jammu and Kashmir,1,0,13,12,1,0.0,10000.0
376,2020-03-26,Karnataka,3,2,55,50,5,4000.0,6000.0
377,2020-03-26,Kerala,6,0,118,112,6,0.0,10000.0
378,2020-03-26,Ladakh,0,0,13,13,0,0.0,0.0
379,2020-03-26,Madhya Pradesh,0,1,20,19,1,10000.0,0.0
380,2020-03-26,Maharashtra,1,3,124,120,4,7500.0,2500.0
381,2020-03-26,Manipur,0,0,1,1,0,0.0,0.0
382,2020-03-26,Mizoram,0,0,1,1,0,0.0,0.0
383,2020-03-26,Odisha,0,0,2,2,0,0.0,0.0
384,2020-03-26,Puducherry,0,0,1,1,0,0.0,0.0
385,2020-03-26,Punjab,0,1,33,32,1,10000.0,0.0
386,2020-03-26,Rajasthan,3,0,41,38,3,0.0,10000.0
387,2020-03-26,Tamil Nadu,1,1,26,24,2,5000.0,5000.0
388,2020-03-26,Telengana,1,0,44,43,1,0.0,10000.0
389,2020-03-26,Uttarakhand,0,0,5,5,0,0.0,0.0
390,2020-03-26,Uttar Pradesh,11,0,41,30,11,0.0,10000.0
391,2020-03-26,West Bengal,0,1,10,9,1,10000.0,0.0
392,2020-03-27,Andaman and Nicobar Islands,0,0,1,1,0,0.0,0.0
393,2020-03-27,Andhra Pradesh,1,0,12,11,1,0.0,10000.0
394,2020-03-27,Bihar,0,1,6,5,1,10000.0,0.0
395,2020-03-27,Chandigarh,0,0,7,7,0,0.0,0.0
396,2020-03-27,Chhattisgarh,0,0,6,6,0,0.0,0.0
397,2020-03-27,Delhi,6,1,36,29,7,1428.571429,8571.428570999999
398,2020-03-27,Goa,0,0,3,3,0,0.0,0.0
399,2020-03-27,Gujarat,0,3,43,40,3,10000.0,0.0
400,2020-03-27,Haryana,11,0,30,19,11,0.0,10000.0
401,2020-03-27,Himachal Pradesh,0,1,3,2,1,10000.0,0.0
402,2020-03-27,Jammu and Kashmir,1,1,13,11,2,5000.0,5000.0
403,2020-03-27,Karnataka,3,2,55,50,5,4000.0,6000.0
404,2020-03-27,Kerala,11,0,137,126,11,0.0,10000.0
405,2020-03-27,Ladakh,3,0,13,10,3,0.0,10000.0
406,2020-03-27,Madhya Pradesh,0,1,20,19,1,10000.0,0.0
